380.0000,0.0010
381.0000,0.0020
382.0000,0.0020
383.0000,0.0010
384.0000,0.0010
385.0000,0.0020
386.0000,0.0010
387.0000,0.0020
388.0000,0.0010
389.0000,0.0010
390.0000,0.0020
391.0000,0.0020
392.0000,0.0020
393.0000,0.0030
394.0000,0.0020
395.0000,0.0020
396.0000,0.0020
397.0000,0.0020
398.0000,0.0020
399.0000,0.0020
400.0000,0.0010
401.0000,0.0030
402.0000,0.0020
403.0000,0.0020
404.0000,0.0020
405.0000,0.0030
406.0000,0.0020
407.0000,0.0020
408.0000,0.0020
409.0000,0.0020
410.0000,0.0020
411.0000,0.0020
412.0000,0.0030
413.0000,0.0030
414.0000,0.0020
415.0000,0.0030
416.0000,0.0030
417.0000,0.0030
418.0000,0.0030
419.0000,0.0040
420.0000,0.0040
421.0000,0.0050
422.0000,0.0060
423.0000,0.0060
424.0000,0.0070
425.0000,0.0090
426.0000,0.0110
427.0000,0.0120
428.0000,0.0140
429.0000,0.0160
430.0000,0.0190
431.0000,0.0220
432.0000,0.0270
433.0000,0.0320
434.0000,0.0370
435.0000,0.0440
436.0000,0.0520
437.0000,0.0610
438.0000,0.0700
439.0000,0.0820
440.0000,0.0950
441.0000,0.1110
442.0000,0.1270
443.0000,0.1470
444.0000,0.1670
445.0000,0.1940
446.0000,0.2200
447.0000,0.2520
448.0000,0.2830
449.0000,0.3210
450.0000,0.3560
451.0000,0.4030
452.0000,0.4460
453.0000,0.4920
454.0000,0.5460
455.0000,0.5950
456.0000,0.6460
457.0000,0.7020
458.0000,0.7560
459.0000,0.8110
460.0000,0.8570
461.0000,0.9020
462.0000,0.9390
463.0000,0.9760
464.0000,0.9940
465.0000,1.0000
466.0000,0.9960
467.0000,0.9780
468.0000,0.9500
469.0000,0.9110
470.0000,0.8540
471.0000,0.7890
472.0000,0.7280
473.0000,0.6730
474.0000,0.6090
475.0000,0.5530
476.0000,0.5000
477.0000,0.4560
478.0000,0.4170
479.0000,0.3800
480.0000,0.3470
481.0000,0.3210
482.0000,0.2970
483.0000,0.2750
484.0000,0.2520
485.0000,0.2320
486.0000,0.2120
487.0000,0.1920
488.0000,0.1760
489.0000,0.1590
490.0000,0.1440
491.0000,0.1290
492.0000,0.1150
493.0000,0.1060
494.0000,0.0930
495.0000,0.0840
496.0000,0.0790
497.0000,0.0700
498.0000,0.0650
499.0000,0.0590
500.0000,0.0540
501.0000,0.0500
502.0000,0.0450
503.0000,0.0420
504.0000,0.0380
505.0000,0.0350
506.0000,0.0310
507.0000,0.0290
508.0000,0.0270
509.0000,0.0240
510.0000,0.0230
511.0000,0.0200
512.0000,0.0190
513.0000,0.0170
514.0000,0.0150
515.0000,0.0150
516.0000,0.0130
517.0000,0.0120
518.0000,0.0110
519.0000,0.0110
520.0000,0.0110
521.0000,0.0090
522.0000,0.0090
523.0000,0.0080
524.0000,0.0080
525.0000,0.0080
526.0000,0.0070
527.0000,0.0060
528.0000,0.0060
529.0000,0.0060
530.0000,0.0050
531.0000,0.0050
532.0000,0.0050
533.0000,0.0050
534.0000,0.0040
535.0000,0.0040
536.0000,0.0040
537.0000,0.0040
538.0000,0.0040
539.0000,0.0030
540.0000,0.0040
541.0000,0.0040
542.0000,0.0030
543.0000,0.0040
544.0000,0.0030
545.0000,0.0030
546.0000,0.0030
547.0000,0.0030
548.0000,0.0030
549.0000,0.0020
550.0000,0.0030
