380.0000,0.0020
382.0000,0.0020
384.0000,0.0020
386.0000,0.0030
388.0000,0.0030
390.0000,0.0040
392.0000,0.0040
394.0000,0.0040
396.0000,0.0050
398.0000,0.0060
400.0000,0.0060
402.0000,0.0070
404.0000,0.0080
406.0000,0.0090
408.0000,0.0110
410.0000,0.0130
412.0000,0.0140
414.0000,0.0160
416.0000,0.0180
418.0000,0.0210
420.0000,0.0250
422.0000,0.0300
424.0000,0.0390
426.0000,0.0500
428.0000,0.0680
430.0000,0.0950
432.0000,0.1320
434.0000,0.1830
436.0000,0.2520
438.0000,0.3390
440.0000,0.4430
442.0000,0.5670
444.0000,0.7040
446.0000,0.8400
448.0000,0.9520
450.0000,1.0000
452.0000,0.9640
454.0000,0.8480
456.0000,0.6900
458.0000,0.5420
460.0000,0.4260
462.0000,0.3420
464.0000,0.2810
466.0000,0.2300
468.0000,0.1860
470.0000,0.1490
472.0000,0.1160
474.0000,0.0910
476.0000,0.0710
478.0000,0.0570
480.0000,0.0470
482.0000,0.0380
484.0000,0.0310
486.0000,0.0250
488.0000,0.0200
490.0000,0.0170
492.0000,0.0130
494.0000,0.0110
496.0000,0.0090
498.0000,0.0070
500.0000,0.0070
502.0000,0.0060
504.0000,0.0050
506.0000,0.0040
508.0000,0.0040
510.0000,0.0030
