380,0.00200,0.00000,0.00000
382,0.00200,0.00000,0.00000
384,0.00200,0.00000,0.00000
386,0.00300,0.00000,0.00000
388,0.00300,0.00000,0.00000
390,0.00400,0.00000,0.00000
392,0.00400,0.00000,0.00000
394,0.00400,0.00000,0.00000
396,0.00500,0.00000,0.00000
398,0.00600,0.00000,0.00000
400,0.00600,0.00000,0.00000
402,0.00700,0.00000,0.00000
404,0.00800,0.00000,0.00000
406,0.00900,0.00000,0.00000
408,0.01100,0.00000,0.00000
410,0.01300,0.00000,0.00100
412,0.01400,0.00000,0.00100
414,0.01600,0.00000,0.00100
416,0.01800,0.00000,0.00100
418,0.02100,0.00000,0.00100
420,0.02500,0.00000,0.00100
422,0.03000,0.00000,0.00100
424,0.03900,0.00000,0.00100
426,0.05000,0.00000,0.00100
428,0.06800,0.00000,0.00100
430,0.09500,0.00000,0.00100
432,0.13200,0.00000,0.00100
434,0.18300,0.00000,0.00100
436,0.25200,0.00000,0.00100
438,0.33900,0.00000,0.00200
440,0.44300,0.00000,0.00200
442,0.56700,0.00000,0.00200
444,0.70400,0.00000,0.00200
446,0.84000,0.00000,0.00200
448,0.95200,0.00000,0.00200
450,1.00000,0.00000,0.00300
452,0.96400,0.00000,0.00300
454,0.84800,0.00000,0.00400
456,0.69000,0.00000,0.00400
458,0.54200,0.00000,0.00500
460,0.42600,0.00000,0.00500
462,0.34200,0.00000,0.00600
464,0.28100,0.00000,0.00700
466,0.23000,0.00000,0.00800
468,0.18600,0.00000,0.00900
470,0.14900,0.00000,0.01100
472,0.11600,0.00000,0.01300
474,0.09100,0.00000,0.01500
476,0.07100,0.00000,0.01900
478,0.05700,0.00000,0.02300
480,0.04700,0.00000,0.02800
482,0.03800,0.00000,0.03400
484,0.03100,0.00000,0.04200
486,0.02500,0.00000,0.05100
488,0.02000,0.00000,0.06200
490,0.01700,0.00000,0.07500
492,0.01300,0.00000,0.09400
494,0.01100,0.00000,0.11600
496,0.00900,0.00000,0.14200
498,0.00700,0.00000,0.17600
500,0.00700,0.00000,0.21900
502,0.00600,0.00000,0.26600
504,0.00500,0.00000,0.32200
506,0.00400,0.00000,0.38900
508,0.00400,0.00000,0.46700
510,0.00300,0.00000,0.54700
512,0.00000,0.00000,0.63400
514,0.00000,0.00000,0.72200
516,0.00000,0.00000,0.80400
518,0.00000,0.00000,0.88000
520,0.00000,0.00000,0.93900
522,0.00000,0.00000,0.97900
524,0.00000,0.00000,1.00000
526,0.00000,0.00000,0.99100
528,0.00000,0.00000,0.96400
530,0.00000,0.00000,0.91600
532,0.00000,0.00000,0.85400
534,0.00000,0.00000,0.78400
536,0.00000,0.00000,0.70800
538,0.00000,0.00100,0.63900
540,0.00000,0.00100,0.56900
542,0.00000,0.00000,0.51100
544,0.00000,0.00000,0.45800
546,0.00000,0.00000,0.40800
548,0.00000,0.00000,0.36400
550,0.00000,0.00000,0.32500
552,0.00000,0.00100,0.28600
