410.0000,0.0010
412.0000,0.0010
414.0000,0.0010
416.0000,0.0010
418.0000,0.0010
420.0000,0.0010
422.0000,0.0010
424.0000,0.0010
426.0000,0.0010
428.0000,0.0010
430.0000,0.0010
432.0000,0.0010
434.0000,0.0010
436.0000,0.0010
438.0000,0.0020
440.0000,0.0020
442.0000,0.0020
444.0000,0.0020
446.0000,0.0020
448.0000,0.0020
450.0000,0.0030
452.0000,0.0030
454.0000,0.0040
456.0000,0.0040
458.0000,0.0050
460.0000,0.0050
462.0000,0.0060
464.0000,0.0070
466.0000,0.0080
468.0000,0.0090
470.0000,0.0110
472.0000,0.0130
474.0000,0.0150
476.0000,0.0190
478.0000,0.0230
480.0000,0.0280
482.0000,0.0340
484.0000,0.0420
486.0000,0.0510
488.0000,0.0620
490.0000,0.0750
492.0000,0.0940
494.0000,0.1160
496.0000,0.1420
498.0000,0.1760
500.0000,0.2190
502.0000,0.2660
504.0000,0.3220
506.0000,0.3890
508.0000,0.4670
510.0000,0.5470
512.0000,0.6340
514.0000,0.7220
516.0000,0.8040
518.0000,0.8800
520.0000,0.9390
522.0000,0.9790
524.0000,1.0000
526.0000,0.9910
528.0000,0.9640
530.0000,0.9160
532.0000,0.8540
534.0000,0.7840
536.0000,0.7080
538.0000,0.6390
540.0000,0.5690
542.0000,0.5110
544.0000,0.4580
546.0000,0.4080
548.0000,0.3640
550.0000,0.3250
552.0000,0.2860
554.0000,0.2520
556.0000,0.2220
558.0000,0.1950
560.0000,0.1690
562.0000,0.1470
564.0000,0.1280
566.0000,0.1130
568.0000,0.1000
570.0000,0.0870
572.0000,0.0750
574.0000,0.0660
576.0000,0.0580
578.0000,0.0510
580.0000,0.0440
582.0000,0.0380
584.0000,0.0330
586.0000,0.0300
588.0000,0.0250
590.0000,0.0220
592.0000,0.0190
594.0000,0.0170
596.0000,0.0150
598.0000,0.0130
600.0000,0.0110
602.0000,0.0100
604.0000,0.0090
606.0000,0.0070
608.0000,0.0070
610.0000,0.0060
612.0000,0.0050
614.0000,0.0040
616.0000,0.0040
618.0000,0.0040
620.0000,0.0040
622.0000,0.0030
624.0000,0.0030
626.0000,0.0030
628.0000,0.0020
630.0000,0.0020
632.0000,0.0020
634.0000,0.0020
636.0000,0.0010
638.0000,0.0010
640.0000,0.0020
642.0000,0.0010
644.0000,0.0010
646.0000,0.0010
648.0000,0.0010
650.0000,0.0010
