380.0000,0.0070
382.0000,0.0080
384.0000,0.0091
386.0000,0.0101
388.0000,0.0111
390.0000,0.0121
392.0000,0.0141
394.0000,0.0151
396.0000,0.0171
398.0000,0.0201
400.0000,0.0221
402.0000,0.0252
404.0000,0.0302
406.0000,0.0372
408.0000,0.0473
410.0000,0.0604
412.0000,0.0805
414.0000,0.1056
416.0000,0.1439
418.0000,0.1932
420.0000,0.2565
422.0000,0.3360
424.0000,0.4296
426.0000,0.5423
428.0000,0.6690
430.0000,0.7948
432.0000,0.9165
434.0000,0.9920
436.0000,1.0000
438.0000,0.9276
440.0000,0.7867
442.0000,0.6187
444.0000,0.4698
446.0000,0.3612
448.0000,0.2877
450.0000,0.2364
452.0000,0.1942
454.0000,0.1590
456.0000,0.1278
458.0000,0.1026
460.0000,0.0845
462.0000,0.0694
464.0000,0.0604
466.0000,0.0543
468.0000,0.0483
470.0000,0.0443
472.0000,0.0412
474.0000,0.0392
476.0000,0.0402
478.0000,0.0423
480.0000,0.0463
482.0000,0.0523
484.0000,0.0604
486.0000,0.0714
488.0000,0.0815
490.0000,0.0946
492.0000,0.1087
494.0000,0.1247
496.0000,0.1419
498.0000,0.1559
500.0000,0.1740
502.0000,0.1911
504.0000,0.2082
506.0000,0.2243
508.0000,0.2414
510.0000,0.2555
