390.0000,0.0020
392.0000,0.0020
394.0000,0.0020
396.0000,0.0020
398.0000,0.0020
400.0000,0.0030
402.0000,0.0030
404.0000,0.0040
406.0000,0.0050
408.0000,0.0070
410.0000,0.0100
412.0000,0.0120
414.0000,0.0160
416.0000,0.0210
418.0000,0.0270
420.0000,0.0320
422.0000,0.0390
424.0000,0.0440
426.0000,0.0490
428.0000,0.0530
430.0000,0.0560
432.0000,0.0560
434.0000,0.0550
436.0000,0.0530
438.0000,0.0490
440.0000,0.0450
442.0000,0.0380
444.0000,0.0320
446.0000,0.0260
448.0000,0.0200
450.0000,0.0150
452.0000,0.0120
454.0000,0.0090
456.0000,0.0070
458.0000,0.0060
460.0000,0.0050
462.0000,0.0050
464.0000,0.0040
466.0000,0.0040
468.0000,0.0030
470.0000,0.0030
472.0000,0.0030
474.0000,0.0030
476.0000,0.0030
478.0000,0.0040
480.0000,0.0040
482.0000,0.0040
484.0000,0.0050
486.0000,0.0060
488.0000,0.0070
490.0000,0.0090
492.0000,0.0110
494.0000,0.0140
496.0000,0.0180
498.0000,0.0230
500.0000,0.0300
502.0000,0.0380
504.0000,0.0480
506.0000,0.0590
508.0000,0.0730
510.0000,0.0880
512.0000,0.1040
514.0000,0.1220
516.0000,0.1410
518.0000,0.1590
520.0000,0.1790
522.0000,0.1980
524.0000,0.2180
526.0000,0.2380
528.0000,0.2560
530.0000,0.2760
532.0000,0.2960
534.0000,0.3150
536.0000,0.3350
538.0000,0.3520
540.0000,0.3730
542.0000,0.3930
544.0000,0.4130
546.0000,0.4360
548.0000,0.4580
550.0000,0.4810
552.0000,0.5050
554.0000,0.5320
556.0000,0.5570
558.0000,0.5870
560.0000,0.6110
562.0000,0.6420
564.0000,0.6680
566.0000,0.6990
568.0000,0.7280
570.0000,0.7600
572.0000,0.7880
574.0000,0.8140
576.0000,0.8430
578.0000,0.8690
580.0000,0.8930
582.0000,0.9140
584.0000,0.9340
586.0000,0.9510
588.0000,0.9680
590.0000,0.9800
592.0000,0.9880
594.0000,0.9940
596.0000,1.0000
598.0000,0.9980
600.0000,0.9990
602.0000,0.9960
604.0000,0.9850
606.0000,0.9790
608.0000,0.9690
610.0000,0.9570
612.0000,0.9400
614.0000,0.9230
616.0000,0.9020
618.0000,0.8810
620.0000,0.8610
622.0000,0.8430
624.0000,0.8180
626.0000,0.7960
628.0000,0.7700
630.0000,0.7470
632.0000,0.7210
634.0000,0.6950
636.0000,0.6690
638.0000,0.6490
640.0000,0.6210
642.0000,0.5960
644.0000,0.5720
646.0000,0.5480
648.0000,0.5260
650.0000,0.5030
652.0000,0.4810
654.0000,0.4610
656.0000,0.4390
658.0000,0.4180
660.0000,0.3980
662.0000,0.3800
664.0000,0.3600
666.0000,0.3450
668.0000,0.3270
670.0000,0.3110
672.0000,0.3000
674.0000,0.2840
676.0000,0.2690
678.0000,0.2560
680.0000,0.2420
682.0000,0.2310
684.0000,0.2190
686.0000,0.2070
688.0000,0.1980
690.0000,0.1870
692.0000,0.1780
694.0000,0.1700
696.0000,0.1610
698.0000,0.1530
700.0000,0.1440
702.0000,0.1380
704.0000,0.1290
706.0000,0.1230
708.0000,0.1170
710.0000,0.1100
712.0000,0.1040
714.0000,0.0990
716.0000,0.0930
718.0000,0.0890
720.0000,0.0850
722.0000,0.0800
724.0000,0.0760
726.0000,0.0720
728.0000,0.0690
730.0000,0.0650
732.0000,0.0620
734.0000,0.0580
736.0000,0.0550
738.0000,0.0520
740.0000,0.0500
742.0000,0.0470
744.0000,0.0440
746.0000,0.0420
748.0000,0.0400
750.0000,0.0370
752.0000,0.0360
754.0000,0.0340
756.0000,0.0320
758.0000,0.0310
760.0000,0.0290
762.0000,0.0280
764.0000,0.0260
766.0000,0.0250
768.0000,0.0240
770.0000,0.0230
772.0000,0.0210
774.0000,0.0210
776.0000,0.0200
778.0000,0.0180
780.0000,0.0180
