510.0000,0.8211
512.0000,0.8336
514.0000,0.8533
516.0000,0.8658
518.0000,0.8766
520.0000,0.8962
522.0000,0.8980
524.0000,0.9177
526.0000,0.9267
528.0000,0.9445
530.0000,0.9517
532.0000,0.9660
534.0000,0.9660
536.0000,0.9803
538.0000,0.9839
540.0000,0.9893
542.0000,0.9928
544.0000,1.0000
546.0000,0.9964
548.0000,0.9982
550.0000,0.9964
552.0000,0.9946
554.0000,0.9911
556.0000,0.9839
558.0000,0.9893
560.0000,0.9839
562.0000,0.9714
564.0000,0.9714
566.0000,0.9589
568.0000,0.9642
570.0000,0.9606
572.0000,0.9481
574.0000,0.9535
576.0000,0.9463
578.0000,0.9463
580.0000,0.9463
582.0000,0.9428
584.0000,0.9374
586.0000,0.9374
588.0000,0.9410
590.0000,0.9410
592.0000,0.9410
594.0000,0.9445
596.0000,0.9374
598.0000,0.9338
600.0000,0.9374
602.0000,0.9428
604.0000,0.9428
606.0000,0.9428
608.0000,0.9445
610.0000,0.9445
612.0000,0.9392
614.0000,0.9356
616.0000,0.9374
618.0000,0.9249
620.0000,0.9231
622.0000,0.9213
624.0000,0.9123
626.0000,0.9016
628.0000,0.8945
630.0000,0.8855
632.0000,0.8748
634.0000,0.8676
636.0000,0.8515
638.0000,0.8336
640.0000,0.8247
642.0000,0.8086
644.0000,0.7925
646.0000,0.7692
648.0000,0.7513
650.0000,0.7370
652.0000,0.7156
654.0000,0.6941
656.0000,0.6708
658.0000,0.6583
660.0000,0.6333
662.0000,0.6136
664.0000,0.5993
666.0000,0.5742
668.0000,0.5581
670.0000,0.5331
672.0000,0.5116
674.0000,0.4973
676.0000,0.4741
678.0000,0.4544
680.0000,0.4365
682.0000,0.4150
684.0000,0.3971
686.0000,0.3846
688.0000,0.3631
690.0000,0.3470
692.0000,0.3327
694.0000,0.3131
696.0000,0.3005
698.0000,0.2844
700.0000,0.2719
702.0000,0.2558
704.0000,0.2415
706.0000,0.2308
708.0000,0.2200
710.0000,0.2057
712.0000,0.1932
714.0000,0.1860
716.0000,0.1735
718.0000,0.1664
720.0000,0.1574
722.0000,0.1485
724.0000,0.1360
726.0000,0.1288
728.0000,0.1216
730.0000,0.1145
732.0000,0.1091
734.0000,0.1020
736.0000,0.0966
738.0000,0.0894
740.0000,0.0841
742.0000,0.0823
744.0000,0.0733
746.0000,0.0716
748.0000,0.0680
750.0000,0.0644
752.0000,0.0608
754.0000,0.0555
756.0000,0.0501
758.0000,0.0501
760.0000,0.0447
762.0000,0.0429
764.0000,0.0411
766.0000,0.0394
768.0000,0.0358
770.0000,0.0340
772.0000,0.0322
774.0000,0.0304
776.0000,0.0268
778.0000,0.0286
780.0000,0.0250
