648,0.00000,0.05630,0.00100
650,0.00000,0.03920,0.00000
652,0.00000,0.02800,0.00000
654,0.00000,0.02040,0.00000
656,0.00000,0.01550,0.00000
658,0.00000,0.01150,0.00000
660,0.00000,0.00830,0.00000
662,0.00000,0.00690,0.00000
664,0.00000,0.00500,0.00000
666,0.00000,0.00420,0.00000
668,0.00000,0.00310,0.00000
670,0.00000,0.00250,0.00000
672,0.00000,0.00210,0.00000
674,0.00000,0.00170,0.00000
676,0.00000,0.00150,0.00000
678,0.00000,0.00140,0.00000
680,0.00000,0.00090,0.00000
682,0.00000,0.00040,0.00000
684,0.00000,0.00050,0.00000
686,0.00000,0.00070,0.00000
688,0.00000,0.00030,0.00000
690,0.00000,0.00050,0.00000
692,0.00000,0.00060,0.00000
694,0.00000,0.00070,0.00000
696,0.00000,0.00040,0.00000
698,0.00000,0.00040,0.00000
700,0.00000,0.00100,0.00000
702,0.00000,0.00080,0.00000
704,0.00000,0.00050,0.00000
706,0.00000,0.00050,0.00000
708,0.00000,0.00050,0.00000
710,0.00000,0.00060,0.00000
712,0.00000,0.00030,0.00000
714,0.00000,0.00070,0.00000
716,0.00000,0.00040,0.00000
718,0.00000,0.00010,0.00000
720,0.00000,0.00050,0.00000
722,0.00000,0.00060,0.00000
724,0.00000,0.00020,0.00000
726,0.00000,0.00040,0.00000
728,0.00000,0.00050,0.00000
730,0.00000,0.00010,0.00000
732,0.00000,0.00040,0.00000
734,0.00000,0.00040,0.00000
736,0.00000,0.00030,0.00000
738,0.00000,0.00060,0.00000
740,0.00000,0.00040,0.00000
742,0.00000,0.00030,0.00000
744,0.00000,0.00040,0.00000
746,0.00000,0.00020,0.00000
748,0.00000,0.00020,0.00000
750,0.00000,0.00020,0.00000
752,0.00000,0.00020,0.00000
754,0.00000,0.00010,0.00000
756,0.00000,0.00060,0.00000
758,0.00000,0.00000,0.00000
760,0.00000,0.00020,0.00000
762,0.00000,0.00020,0.00000
764,0.00000,0.00010,0.00000
766,0.00000,0.00010,0.00000
768,0.00000,0.00010,0.00000
770,0.00000,0.00040,0.00000
772,0.00000,0.00020,0.00000
774,0.00000,0.00050,0.00000
776,0.00000,0.00020,0.00000
778,0.00000,0.00020,0.00000
780,0.00000,0.00030,0.00000
