380.0000,0.0010
382.0000,0.0014
384.0000,0.0017
386.0000,0.0017
388.0000,0.0027
390.0000,0.0013
392.0000,0.0014
394.0000,0.0025
396.0000,0.0025
398.0000,0.0023
400.0000,0.0022
402.0000,0.0022
404.0000,0.0022
406.0000,0.0021
408.0000,0.0022
410.0000,0.0021
412.0000,0.0023
414.0000,0.0025
416.0000,0.0032
418.0000,0.0032
420.0000,0.0037
422.0000,0.0050
424.0000,0.0056
426.0000,0.0077
428.0000,0.0102
430.0000,0.0140
432.0000,0.0185
434.0000,0.0243
436.0000,0.0322
438.0000,0.0432
440.0000,0.0583
442.0000,0.0798
444.0000,0.1069
446.0000,0.1438
448.0000,0.1837
450.0000,0.2378
452.0000,0.3038
454.0000,0.3773
456.0000,0.4626
458.0000,0.5595
460.0000,0.6627
462.0000,0.7700
464.0000,0.8740
466.0000,0.9514
468.0000,1.0000
470.0000,0.9919
472.0000,0.9428
474.0000,0.8461
476.0000,0.7264
478.0000,0.6050
480.0000,0.5027
482.0000,0.4131
484.0000,0.3434
486.0000,0.2932
488.0000,0.2462
490.0000,0.2067
492.0000,0.1715
494.0000,0.1379
496.0000,0.1128
498.0000,0.0907
500.0000,0.0749
502.0000,0.0614
504.0000,0.0511
506.0000,0.0436
508.0000,0.0366
510.0000,0.0301
