610.0000,0.0002
612.0000,0.0002
614.0000,0.0003
616.0000,0.0003
618.0000,0.0003
620.0000,0.0003
622.0000,0.0004
624.0000,0.0004
626.0000,0.0003
628.0000,0.0004
630.0000,0.0005
632.0000,0.0005
634.0000,0.0005
636.0000,0.0007
638.0000,0.0008
640.0000,0.0009
642.0000,0.0009
644.0000,0.0012
646.0000,0.0015
648.0000,0.0017
650.0000,0.0020
652.0000,0.0023
654.0000,0.0027
656.0000,0.0030
658.0000,0.0038
660.0000,0.0045
662.0000,0.0053
664.0000,0.0061
666.0000,0.0076
668.0000,0.0092
670.0000,0.0105
672.0000,0.0127
674.0000,0.0149
676.0000,0.0180
678.0000,0.0216
680.0000,0.0256
682.0000,0.0298
684.0000,0.0355
686.0000,0.0426
688.0000,0.0500
690.0000,0.0591
692.0000,0.0690
694.0000,0.0817
696.0000,0.0958
698.0000,0.1129
700.0000,0.1320
702.0000,0.1548
704.0000,0.1813
706.0000,0.2107
708.0000,0.2444
710.0000,0.2807
712.0000,0.3202
714.0000,0.3625
716.0000,0.4094
718.0000,0.4563
720.0000,0.5075
722.0000,0.5580
724.0000,0.6167
726.0000,0.6700
728.0000,0.7306
730.0000,0.7957
732.0000,0.8610
734.0000,0.9241
736.0000,0.9758
738.0000,1.0000
740.0000,0.9899
742.0000,0.9290
744.0000,0.8283
746.0000,0.7016
748.0000,0.5699
750.0000,0.4464
752.0000,0.3444
754.0000,0.2638
756.0000,0.1985
758.0000,0.1500
760.0000,0.1109
762.0000,0.0824
764.0000,0.0621
766.0000,0.0459
768.0000,0.0345
770.0000,0.0269
772.0000,0.0200
774.0000,0.0161
776.0000,0.0126
778.0000,0.0102
780.0000,0.0084
782.0000,0.0068
784.0000,0.0055
786.0000,0.0050
788.0000,0.0040
790.0000,0.0036
