510.0000,0.3550
512.0000,0.3620
514.0000,0.3730
516.0000,0.3830
518.0000,0.3900
520.0000,0.3970
522.0000,0.4050
524.0000,0.4100
526.0000,0.4180
528.0000,0.4240
530.0000,0.4330
532.0000,0.4400
534.0000,0.4480
536.0000,0.4560
538.0000,0.4630
540.0000,0.4740
542.0000,0.4850
544.0000,0.4950
546.0000,0.5070
548.0000,0.5160
550.0000,0.5310
552.0000,0.5420
554.0000,0.5590
556.0000,0.5750
558.0000,0.5910
560.0000,0.6060
562.0000,0.6280
564.0000,0.6500
566.0000,0.6690
568.0000,0.6890
570.0000,0.7110
572.0000,0.7360
574.0000,0.7580
576.0000,0.7820
578.0000,0.8060
580.0000,0.8280
582.0000,0.8460
584.0000,0.8710
586.0000,0.8930
588.0000,0.9120
590.0000,0.9240
592.0000,0.9430
594.0000,0.9560
596.0000,0.9660
598.0000,0.9820
600.0000,0.9860
602.0000,0.9920
604.0000,0.9890
606.0000,1.0000
608.0000,0.9920
610.0000,0.9930
612.0000,0.9830
614.0000,0.9770
616.0000,0.9620
618.0000,0.9560
620.0000,0.9400
622.0000,0.9220
624.0000,0.9010
626.0000,0.8860
628.0000,0.8610
630.0000,0.8420
632.0000,0.8210
634.0000,0.7950
636.0000,0.7740
638.0000,0.7480
640.0000,0.7210
642.0000,0.6960
644.0000,0.6660
646.0000,0.6420
648.0000,0.6190
650.0000,0.5930
652.0000,0.5680
654.0000,0.5440
656.0000,0.5190
658.0000,0.4960
660.0000,0.4750
662.0000,0.4520
664.0000,0.4300
666.0000,0.4070
668.0000,0.3880
670.0000,0.3680
672.0000,0.3510
674.0000,0.3320
676.0000,0.3160
678.0000,0.3010
680.0000,0.2840
682.0000,0.2690
684.0000,0.2550
686.0000,0.2410
688.0000,0.2280
690.0000,0.2120
692.0000,0.2030
694.0000,0.1900
696.0000,0.1790
698.0000,0.1690
700.0000,0.1600
702.0000,0.1510
704.0000,0.1400
706.0000,0.1330
708.0000,0.1240
710.0000,0.1170
712.0000,0.1100
714.0000,0.1040
716.0000,0.0970
718.0000,0.0920
720.0000,0.0880
722.0000,0.0810
724.0000,0.0770
726.0000,0.0720
728.0000,0.0680
730.0000,0.0630
732.0000,0.0600
734.0000,0.0560
736.0000,0.0520
738.0000,0.0500
740.0000,0.0460
742.0000,0.0430
744.0000,0.0410
746.0000,0.0390
748.0000,0.0360
750.0000,0.0330
752.0000,0.0310
754.0000,0.0290
756.0000,0.0280
758.0000,0.0250
760.0000,0.0250
762.0000,0.0240
764.0000,0.0220
766.0000,0.0210
768.0000,0.0190
770.0000,0.0190
772.0000,0.0170
774.0000,0.0160
776.0000,0.0150
778.0000,0.0140
780.0000,0.0130
